address,name,size,status,module,notes
0x0806C0D4,_call_via_r7,2,documented,sdk,GCC call-via veneer: bx r7
0x0806C0D8,_call_via_r8,2,documented,sdk,GCC call-via veneer: bx r8
0x0806C0DC,_call_via_r9,2,documented,sdk,GCC call-via veneer: bx r9
0x0806C0F4,__divsi3,146,candidate,libgcc,"__divsi3 from agbcc's libgcc.a. DIAGNOSIS (NOT a match): 142 of the 146 bytes are identical to the ROM; the 4 differing bytes are the relocation of the __div0 call at the end of the function. these regions CANNOT be added there, because the libc_regions mechanism only verifies bodies without relocation. regenerated with tools/scan_libc.py --csv."
0x0806C188,FUN_0806c188,2,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x0806C18C,__modsi3,206,candidate,libgcc,"__modsi3 from agbcc's libgcc.a. DIAGNOSIS (NOT a match): 205 of the 206 bytes are identical to the ROM; the 1 differing byte is the relocation of the __div0 call at the end of the function. these regions CANNOT be added there, because the libc_regions mechanism only verifies bodies without relocation. regenerated with tools/scan_libc.py --csv."
0x0806C25C,__udivsi3,120,candidate,libgcc,"__udivsi3 from agbcc's libgcc.a. DIAGNOSIS (NOT a match): 119 of the 120 bytes are identical to the ROM; the 1 differing byte is the relocation of the __div0 call at the end of the function. these regions CANNOT be added there, because the libc_regions mechanism only verifies bodies without relocation. regenerated with tools/scan_libc.py --csv."
0x0806C2D4,__umodsi3,192,candidate,libgcc,"__umodsi3 from agbcc's libgcc.a. DIAGNOSIS (NOT a match): 190 of the 192 bytes are identical to the ROM; the 2 differing bytes are the relocation of the __div0 call at the end of the function. these regions CANNOT be added there, because the libc_regions mechanism only verifies bodies without relocation. regenerated with tools/scan_libc.py --csv."
0x0806C394,FUN_0806c394,188,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0806C450,FUN_0806c450,126,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0806C4D0,FUN_0806c4d0,382,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0806C650,FUN_0806c650,48,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0806C680,FUN_0806c680,56,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0806C6B8,FUN_0806c6b8,360,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0806C820,FUN_0806c820,238,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0806C910,FUN_0806c910,232,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0806C9F8,FUN_0806c9f8,42,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0806CA24,FUN_0806ca24,74,matching,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0806CA70,FUN_0806ca70,74,matching,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0806CABC,FUN_0806cabc,76,matching,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0806CB08,FUN_0806cb08,76,matching,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0806CB54,FUN_0806cb54,74,matching,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0806CBA0,FUN_0806cba0,74,matching,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0806CBEC,FUN_0806cbec,96,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0806CC4C,FUN_0806cc4c,106,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0806CCB8,FUN_0806ccb8,38,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0806CCE0,FUN_0806cce0,24,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0806CCF8,FUN_0806ccf8,48,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0806CD28,FUN_0806cd28,116,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0806CD9C,FUN_0806cd9c,332,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0806CEE8,FUN_0806cee8,220,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0806CFC4,FUN_0806cfc4,624,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0806D234,FUN_0806d234,52,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x0806D268,FUN_0806d268,60,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x0806D2A4,FUN_0806d2a4,684,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0806D550,FUN_0806d550,396,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0806D6DC,FUN_0806d6dc,258,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x0806D7E0,FUN_0806d7e0,46,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed"
0x0806D810,FUN_0806d810,78,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM
0x0806D860,FUN_0806d860,78,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM
0x0806D8B0,FUN_0806d8b0,80,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM
0x0806D900,FUN_0806d900,80,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM
0x0806D950,FUN_0806d950,78,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM
0x0806D9A0,FUN_0806d9a0,78,matching,unknown,verified from a byte-matching C source; boundary and ARM/Thumb mode PROVEN against the ROM
0x0806D9F0,FUN_0806d9f0,128,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x0806DA70,FUN_0806da70,116,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0806DAE4,FUN_0806dae4,40,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x0806DB0C,__make_dp,38,discovered,libgcc,"__make_dp from agbcc's libgcc.a. DIAGNOSIS (NOT a match): 36 of the 38 bytes are identical to the ROM; the 2 differing bytes are the relocation of the __div0 call at the end of the function. these regions CANNOT be added there, because the libc_regions mechanism only verifies bodies without relocation. regenerated with tools/scan_libc.py --csv."
0x0806DB34,FUN_0806db34,72,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed; boundary corrected against the ROM (audit_boundaries.py)"
0x0806DB7C,FUN_0806db7c,54,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x0806DBB4,FUN_0806dbb4,26,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x0806DBD0,FUN_0806dbd0,98,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x0806DC34,FUN_0806dc34,140,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x0806DCC0,Memset,86,documented,sdk,"Standard memset(dest, value, count); builds a 4-byte pattern and writes 16-byte blocks with stmia, byte tail loop, returns dest"
0x0806DD18,FUN_0806dd18,94,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0806DD78,FUN_0806dd78,78,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0806DDC8,FUN_0806ddc8,70,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0806DE10,FUN_0806de10,116,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0806DE84,_toupper,28,discovered,libc,newlib routine; matched against agbcc libc.a build; identical body to toupper - which symbol occupies this address is undetermined
0x0806DEA0,FUN_0806dea0,56,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0806DED8,FUN_0806ded8,34,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x0806DEFC,FUN_0806defc,120,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0806DF74,FUN_0806df74,24,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x0806DF8C,FUN_0806df8c,3940,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary verified by the 2026-09-04 ROM flow review
0x0806EEF0,FUN_0806eef0,248,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0806EFE8,FUN_0806efe8,114,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0806F05C,FUN_0806f05c,176,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0806F10C,FUN_0806f10c,352,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0806F26C,FUN_0806f26c,3322,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary verified by the 2026-09-04 ROM flow review
0x0806FF68,FUN_0806ff68,152,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08070000,FUN_08070000,60,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0807003C,FUN_0807003c,52,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x08070070,FUN_08070070,120,discovered,unknown,"missed by Ghidra; found with tools/discover_functions.py, body not yet reviewed; boundary corrected against the ROM (audit_boundaries.py)"
0x080700E8,FUN_080700e8,16,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x080700F8,FUN_080700f8,20,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x0807010C,FUN_0807010c,100,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08070170,FUN_08070170,450,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x08070334,FUN_08070334,196,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x080703F8,FUN_080703f8,558,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x08070628,FUN_08070628,68,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional
0x0807066C,FUN_0807066c,64,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x080706AC,FUN_080706ac,8,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x080706B4,FUN_080706b4,24,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x080706CC,FUN_080706cc,20,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py)
0x080706E0,FUN_080706e0,224,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
0x080707C0,FUN_080707c0,352,candidate,unknown,Ghidra auto-analysis; boundary and ARM/Thumb mode are provisional; boundary corrected against the ROM (audit_boundaries.py); boundary corrected against the ROM (audit_boundaries.py)
